,sentiment_label,text
1384,1,excellent  lagging even multiple apps active shift apps ease battery life excellent touch feel excellent actually still remains explored till experience excellent
1385,1,value money fairly descent device slightly heavier side
1386,1,everything  samsungexcept heating issue half hour finger print reader  security less spaced  sensing tech  arearest camera fine  according specification battery
1387,1,buck minor hiccup front camera refresh rate lowbloatwares lock screen advertisement
1388,1,ok  ok  camera need update  amount range company providing  hardware range
1390,0,bad experience whole life getting hang heat touch working properly try type something asked replaced return  within two day got new  forbade anything replied policy
1391,1,go price get nice camera batteryoveall performance niceits 90hz refresh rate feelgood package under10k finger print fast screen also  happy  never completing battery
1392,1,best battery life  fingerprint reader fabulous camera quality also  camera quality 5 star type 4 star overall best smart phonesamsung best
1393,0,please dont buy  sound problem voice calling battery life  battery back nice camera quality  finger print reader fine mark suggest dont go video tube regarding video modeli would never buy   specially online store
1394,1,value money value money  qualityonly problem handset weight slightly may due 6000 mah batterytotally satisfied recommended buy
1395,0,didnt like return option given tr return within 10 day given option always find option available 10 day buy  utmost care delivered delivered
1396,1,worth buying pro value money great function like focus mode audio quality goodcons bit heavy charging fast claimed
1397,1,m12 bad camera quality well displaydont go itperformance wise goodbattery life goodnot expected  like brand
1398,0,expect mentioned description fast charging charger also worst battery life also expected camera quality also much
1399,0,waste money touch screen work properly time voice reach side mic working properly
1400,1,picture quality  phoneonly battery becoms hot charging
1401,1,excellent display  working well display excellent overall   price range
1402,1,ok ok  ok superbonly camera screen display average
1403,0,interested never expected  m12 life 5 month dad battery charging automatically switch bad dont know go solution next time never buy online
1404,0,faulty piece quality control blamed  received issue display colour quality different seen pic sharedthankfully  cc agreed replacement straightaway
1405,1,battery king really monster  battery really awesome nice built quality nice camera  display price 6 128
1406,1,heavy  heavy  unmatched operating system interface battery heavy guess need go 4500 mah atleast 18 watt chargee
1407,0,fair  fair  great deal  worth money buy type isnt playing  quality hd video speaker output average
1408,0,series  thick slimback body made plasticfront camera
1409,1,inbuilt apps lock found  delivered  21 march feature ok  inbuilt apps lock found inbuilt apps lock please provide next upgrade without inbuilt apps lock privacy share person
1410,1,non chinese    budget buyer sound quality  battery backup excellentthe thing matter concern camera quality 48 mega pixel claimed  poor
1411,0,heavy display dill eligible refund  heavy started heating hand use 5to10minutes comparing display color top dull
1412,0,bad  hear person speaks camera quality poor dont like camera ordered camera performance weak 48 megapixel u people cheat u putting wrong information bad sound slow hear person calling
1413,1,true monster quality  samsungvery nice true 48mp camera quality 8nm processor 6000 battery  battery lifebuild quality aslo
1414,1,fan  usual known  qualitymobile  excellent feature camera battery lifebut speed think upto mark given 4gb  fan otherwise try brand well
1415,0,completely dissatisfied  never never never never buy  totally unsatisfied new  attach car stereo voice outgoing problem talked customer care 10 toe got solution thanks  support clearly disrecommend  worse brand ever
1416,1,best  price segment  m12 best price camera quality quite  screen also almost full size performance wise better chinese  market thanks  deliver next day
1417,1,best budget  parent  performancegood sound quality  callsgood front camera whatsapp video callgood battery lifebought 75k big million sale
1418,0,bad  10 day completed  speaker damage  body hot
